0.172321,0.172321,0.172321,0.172321,0.172321,0.172321
0.174679,0.174679,0.174679,0.174679,0.174679,0.174679
0.177031,0.177031,0.177031,0.177031,0.177031,0.177031
0.179379,0.179379,0.179379,0.179379,0.179379,0.179379
0.181723,0.181723,0.181723,0.181723,0.181723,0.181723
0.184062,0.184062,0.184062,0.184062,0.184062,0.184062
0.186397,0.186397,0.186397,0.186397,0.186397,0.186397
0.188726,0.188726,0.188726,0.188726,0.188726,0.188726
0.191051,0.191051,0.191051,0.191051,0.191051,0.191051
0.193372,0.193372,0.193372,0.193372,0.193372,0.193372
0.195687,0.195687,0.195687,0.195687,0.195687,0.195687
0.197997,0.197997,0.197997,0.197997,0.197997,0.197997
0.200302,0.200302,0.200302,0.200302,0.200302,0.200302
0.202603,0.202603,0.202603,0.202603,0.202603,0.202603
0.204898,0.204898,0.204898,0.204898,0.204898,0.204898
0.207188,0.207188,0.207188,0.207188,0.207188,0.207188
0.209473,0.209473,0.209473,0.209473,0.209473,0.209473
0.211752,0.211752,0.211752,0.211752,0.211752,0.211752
0.214026,0.214026,0.214026,0.214026,0.214026,0.214026
0.216295,0.216295,0.216295,0.216295,0.216295,0.216295
0.218558,0.218558,0.218558,0.218558,0.218558,0.218558
0.220816,0.220816,0.220816,0.220816,0.220816,0.220816
0.223068,0.223068,0.223068,0.223068,0.223068,0.223068
0.225314,0.225314,0.225314,0.225314,0.225314,0.225314
0.227555,0.227555,0.227555,0.227555,0.227555,0.227555
0.22979,0.22979,0.22979,0.22979,0.22979,0.22979
0.232019,0.232019,0.232019,0.232019,0.232019,0.232019
0.234243,0.234243,0.234243,0.234243,0.234243,0.234243
0.23646,0.23646,0.23646,0.23646,0.23646,0.23646
0.238671,0.238671,0.238671,0.238671,0.238671,0.238671
0.240877,0.240877,0.240877,0.240877,0.240877,0.240877
0.243076,0.243076,0.243076,0.243076,0.243076,0.243076
0.245269,0.245269,0.245269,0.245269,0.245269,0.245269
0.247456,0.247456,0.247456,0.247456,0.247456,0.247456
0.249637,0.249637,0.249637,0.249637,0.249637,0.249637
0.251812,0.251812,0.251812,0.251812,0.251812,0.251812
0.25398,0.25398,0.25398,0.25398,0.25398,0.25398
0.256141,0.256141,0.256141,0.256141,0.256141,0.256141
0.258297,0.258297,0.258297,0.258297,0.258297,0.258297
0.260445,0.260445,0.260445,0.260445,0.260445,0.260445
0.262587,0.262587,0.262587,0.262587,0.262587,0.262587
0.264723,0.264723,0.264723,0.264723,0.264723,0.264723
0.266852,0.266852,0.266852,0.266852,0.266852,0.266852
0.268974,0.268974,0.268974,0.268974,0.268974,0.268974
0.271089,0.271089,0.271089,0.271089,0.271089,0.271089
0.273197,0.273197,0.273197,0.273197,0.273197,0.273197
0.275299,0.275299,0.275299,0.275299,0.275299,0.275299
0.277393,0.277393,0.277393,0.277393,0.277393,0.277393
0.279481,0.279481,0.279481,0.279481,0.279481,0.279481
0.281561,0.281561,0.281561,0.281561,0.281561,0.281561
0.283634,0.283634,0.283634,0.283634,0.283634,0.283634
0.285701,0.285701,0.285701,0.285701,0.285701,0.285701
0.28776,0.28776,0.28776,0.28776,0.28776,0.28776
0.289811,0.289811,0.289811,0.289811,0.289811,0.289811
0.291856,0.291856,0.291856,0.291856,0.291856,0.291856
0.293893,0.293893,0.293893,0.293893,0.293893,0.293893
0.295922,0.295922,0.295922,0.295922,0.295922,0.295922
0.297944,0.297944,0.297944,0.297944,0.297944,0.297944
0.299959,0.299959,0.299959,0.299959,0.299959,0.299959
0.301966,0.301966,0.301966,0.301966,0.301966,0.301966
0.303965,0.303965,0.303965,0.303965,0.303965,0.303965
0.305957,0.305957,0.305957,0.305957,0.305957,0.305957
0.307941,0.307941,0.307941,0.307941,0.307941,0.307941
0.309917,0.309917,0.309917,0.309917,0.309917,0.309917
0.311885,0.311885,0.311885,0.311885,0.311885,0.311885
0.313846,0.313846,0.313846,0.313846,0.313846,0.313846
0.315798,0.315798,0.315798,0.315798,0.315798,0.315798
0.317743,0.317743,0.317743,0.317743,0.317743,0.317743
0.319679,0.319679,0.319679,0.319679,0.319679,0.319679
0.321608,0.321608,0.321608,0.321608,0.321608,0.321608
0.323528,0.323528,0.323528,0.323528,0.323528,0.323528
0.32544,0.32544,0.32544,0.32544,0.32544,0.32544
0.327344,0.327344,0.327344,0.327344,0.327344,0.327344
0.32924,0.32924,0.32924,0.32924,0.32924,0.32924
0.331127,0.331127,0.331127,0.331127,0.331127,0.331127
0.333006,0.333006,0.333006,0.333006,0.333006,0.333006
0.334876,0.334876,0.334876,0.334876,0.334876,0.334876
0.336739,0.336739,0.336739,0.336739,0.336739,0.336739
0.338592,0.338592,0.338592,0.338592,0.338592,0.338592
0.340437,0.340437,0.340437,0.340437,0.340437,0.340437
0.342274,0.342274,0.342274,0.342274,0.342274,0.342274
0.344101,0.344101,0.344101,0.344101,0.344101,0.344101
0.34592,0.34592,0.34592,0.34592,0.34592,0.34592
0.347731,0.347731,0.347731,0.347731,0.347731,0.347731
0.349532,0.349532,0.349532,0.349532,0.349532,0.349532
0.351325,0.351325,0.351325,0.351325,0.351325,0.351325
0.353109,0.353109,0.353109,0.353109,0.353109,0.353109
0.354884,0.354884,0.354884,0.354884,0.354884,0.354884
0.35665,0.35665,0.35665,0.35665,0.35665,0.35665
0.358407,0.358407,0.358407,0.358407,0.358407,0.358407
0.360155,0.360155,0.360155,0.360155,0.360155,0.360155
0.361893,0.361893,0.361893,0.361893,0.361893,0.361893
0.363623,0.363623,0.363623,0.363623,0.363623,0.363623
0.365343,0.365343,0.365343,0.365343,0.365343,0.365343
0.367055,0.367055,0.367055,0.367055,0.367055,0.367055
0.368757,0.368757,0.368757,0.368757,0.368757,0.368757
0.370449,0.370449,0.370449,0.370449,0.370449,0.370449
0.372132,0.372132,0.372132,0.372132,0.372132,0.372132
0.373806,0.373806,0.373806,0.373806,0.373806,0.373806
0.375471,0.375471,0.375471,0.375471,0.375471,0.375471
0.377126,0.377126,0.377126,0.377126,0.377126,0.377126
0.378771,0.378771,0.378771,0.378771,0.378771,0.378771
0.380407,0.380407,0.380407,0.380407,0.380407,0.380407
0.382033,0.382033,0.382033,0.382033,0.382033,0.382033
0.38365,0.38365,0.38365,0.38365,0.38365,0.38365
0.385257,0.385257,0.385257,0.385257,0.385257,0.385257
0.386854,0.386854,0.386854,0.386854,0.386854,0.386854
0.388441,0.388441,0.388441,0.388441,0.388441,0.388441
0.390019,0.390019,0.390019,0.390019,0.390019,0.390019
0.391586,0.391586,0.391586,0.391586,0.391586,0.391586
0.393144,0.393144,0.393144,0.393144,0.393144,0.393144
0.394692,0.394692,0.394692,0.394692,0.394692,0.394692
0.39623,0.39623,0.39623,0.39623,0.39623,0.39623
0.397758,0.397758,0.397758,0.397758,0.397758,0.397758
0.399276,0.399276,0.399276,0.399276,0.399276,0.399276
0.400783,0.400783,0.400783,0.400783,0.400783,0.400783
0.402281,0.402281,0.402281,0.402281,0.402281,0.402281
0.403769,0.403769,0.403769,0.403769,0.403769,0.403769
0.405246,0.405246,0.405246,0.405246,0.405246,0.405246
0.406713,0.406713,0.406713,0.406713,0.406713,0.406713
0.40817,0.40817,0.40817,0.40817,0.40817,0.40817
0.409616,0.409616,0.409616,0.409616,0.409616,0.409616
0.411052,0.411052,0.411052,0.411052,0.411052,0.411052
0.412478,0.412478,0.412478,0.412478,0.412478,0.412478
0.413893,0.413893,0.413893,0.413893,0.413893,0.413893
0.415298,0.415298,0.415298,0.415298,0.415298,0.415298
0.416692,0.416692,0.416692,0.416692,0.416692,0.416692
0.418076,0.418076,0.418076,0.418076,0.418076,0.418076
0.419449,0.419449,0.419449,0.419449,0.419449,0.419449
0.420812,0.420812,0.420812,0.420812,0.420812,0.420812
0.422164,0.422164,0.422164,0.422164,0.422164,0.422164
0.423505,0.423505,0.423505,0.423505,0.423505,0.423505
0.424836,0.424836,0.424836,0.424836,0.424836,0.424836
0.426156,0.426156,0.426156,0.426156,0.426156,0.426156
0.427465,0.427465,0.427465,0.427465,0.427465,0.427465
0.428763,0.428763,0.428763,0.428763,0.428763,0.428763
0.430051,0.430051,0.430051,0.430051,0.430051,0.430051
0.431327,0.431327,0.431327,0.431327,0.431327,0.431327
0.432593,0.432593,0.432593,0.432593,0.432593,0.432593
0.433848,0.433848,0.433848,0.433848,0.433848,0.433848
0.435092,0.435092,0.435092,0.435092,0.435092,0.435092
0.436325,0.436325,0.436325,0.436325,0.436325,0.436325
0.437547,0.437547,0.437547,0.437547,0.437547,0.437547
0.438757,0.438757,0.438757,0.438757,0.438757,0.438757
0.439957,0.439957,0.439957,0.439957,0.439957,0.439957
0.441146,0.441146,0.441146,0.441146,0.441146,0.441146
0.442323,0.442323,0.442323,0.442323,0.442323,0.442323
0.443489,0.443489,0.443489,0.443489,0.443489,0.443489
0.444644,0.444644,0.444644,0.444644,0.444644,0.444644
0.445788,0.445788,0.445788,0.445788,0.445788,0.445788
0.446921,0.446921,0.446921,0.446921,0.446921,0.446921
0.448042,0.448042,0.448042,0.448042,0.448042,0.448042
0.449152,0.449152,0.449152,0.449152,0.449152,0.449152
0.450251,0.450251,0.450251,0.450251,0.450251,0.450251
0.451338,0.451338,0.451338,0.451338,0.451338,0.451338
0.452414,0.452414,0.452414,0.452414,0.452414,0.452414
0.453478,0.453478,0.453478,0.453478,0.453478,0.453478
0.454531,0.454531,0.454531,0.454531,0.454531,0.454531
0.455572,0.455572,0.455572,0.455572,0.455572,0.455572
0.456602,0.456602,0.456602,0.456602,0.456602,0.456602
0.457621,0.457621,0.457621,0.457621,0.457621,0.457621
0.458627,0.458627,0.458627,0.458627,0.458627,0.458627
0.459623,0.459623,0.459623,0.459623,0.459623,0.459623
0.460606,0.460606,0.460606,0.460606,0.460606,0.460606
0.461578,0.461578,0.461578,0.461578,0.461578,0.461578
0.462539,0.462539,0.462539,0.462539,0.462539,0.462539
0.463487,0.463487,0.463487,0.463487,0.463487,0.463487
0.464424,0.464424,0.464424,0.464424,0.464424,0.464424
0.465349,0.465349,0.465349,0.465349,0.465349,0.465349
0.466263,0.466263,0.466263,0.466263,0.466263,0.466263
0.467164,0.467164,0.467164,0.467164,0.467164,0.467164
0.468054,0.468054,0.468054,0.468054,0.468054,0.468054
0.468932,0.468932,0.468932,0.468932,0.468932,0.468932
0.469799,0.469799,0.469799,0.469799,0.469799,0.469799
0.470653,0.470653,0.470653,0.470653,0.470653,0.470653
0.471495,0.471495,0.471495,0.471495,0.471495,0.471495
0.472326,0.472326,0.472326,0.472326,0.472326,0.472326
0.473144,0.473144,0.473144,0.473144,0.473144,0.473144
0.473951,0.473951,0.473951,0.473951,0.473951,0.473951
0.474746,0.474746,0.474746,0.474746,0.474746,0.474746
0.475528,0.475528,0.475528,0.475528,0.475528,0.475528
0.476299,0.476299,0.476299,0.476299,0.476299,0.476299
0.477057,0.477057,0.477057,0.477057,0.477057,0.477057
0.477804,0.477804,0.477804,0.477804,0.477804,0.477804
0.478539,0.478539,0.478539,0.478539,0.478539,0.478539
0.479261,0.479261,0.479261,0.479261,0.479261,0.479261
0.479971,0.479971,0.479971,0.479971,0.479971,0.479971
0.480669,0.480669,0.480669,0.480669,0.480669,0.480669
0.481355,0.481355,0.481355,0.481355,0.481355,0.481355
0.482029,0.482029,0.482029,0.482029,0.482029,0.482029
0.482691,0.482691,0.482691,0.482691,0.482691,0.482691
0.48334,0.48334,0.48334,0.48334,0.48334,0.48334
0.483978,0.483978,0.483978,0.483978,0.483978,0.483978
0.484603,0.484603,0.484603,0.484603,0.484603,0.484603
0.485215,0.485215,0.485215,0.485215,0.485215,0.485215
0.485816,0.485816,0.485816,0.485816,0.485816,0.485816
0.486404,0.486404,0.486404,0.486404,0.486404,0.486404
0.48698,0.48698,0.48698,0.48698,0.48698,0.48698
0.487544,0.487544,0.487544,0.487544,0.487544,0.487544
0.488095,0.488095,0.488095,0.488095,0.488095,0.488095
0.488634,0.488634,0.488634,0.488634,0.488634,0.488634
0.489161,0.489161,0.489161,0.489161,0.489161,0.489161
0.489675,0.489675,0.489675,0.489675,0.489675,0.489675
0.490177,0.490177,0.490177,0.490177,0.490177,0.490177
0.490666,0.490666,0.490666,0.490666,0.490666,0.490666
0.491144,0.491144,0.491144,0.491144,0.491144,0.491144
0.491608,0.491608,0.491608,0.491608,0.491608,0.491608
0.492061,0.492061,0.492061,0.492061,0.492061,0.492061
0.492501,0.492501,0.492501,0.492501,0.492501,0.492501
0.492928,0.492928,0.492928,0.492928,0.492928,0.492928
0.493343,0.493343,0.493343,0.493343,0.493343,0.493343
0.493745,0.493745,0.493745,0.493745,0.493745,0.493745
0.494136,0.494136,0.494136,0.494136,0.494136,0.494136
0.494513,0.494513,0.494513,0.494513,0.494513,0.494513
0.494878,0.494878,0.494878,0.494878,0.494878,0.494878
0.495231,0.495231,0.495231,0.495231,0.495231,0.495231
0.495571,0.495571,0.495571,0.495571,0.495571,0.495571
0.495898,0.495898,0.495898,0.495898,0.495898,0.495898
0.496213,0.496213,0.496213,0.496213,0.496213,0.496213
0.496516,0.496516,0.496516,0.496516,0.496516,0.496516
0.496806,0.496806,0.496806,0.496806,0.496806,0.496806
0.497083,0.497083,0.497083,0.497083,0.497083,0.497083
0.497348,0.497348,0.497348,0.497348,0.497348,0.497348
0.4976,0.4976,0.4976,0.4976,0.4976,0.4976
0.49784,0.49784,0.49784,0.49784,0.49784,0.49784
0.498067,0.498067,0.498067,0.498067,0.498067,0.498067
0.498281,0.498281,0.498281,0.498281,0.498281,0.498281
0.498483,0.498483,0.498483,0.498483,0.498483,0.498483
0.498673,0.498673,0.498673,0.498673,0.498673,0.498673
0.498849,0.498849,0.498849,0.498849,0.498849,0.498849
0.499013,0.499013,0.499013,0.499013,0.499013,0.499013
0.499165,0.499165,0.499165,0.499165,0.499165,0.499165
0.499304,0.499304,0.499304,0.499304,0.499304,0.499304
0.49943,0.49943,0.49943,0.49943,0.49943,0.49943
0.499544,0.499544,0.499544,0.499544,0.499544,0.499544
0.499645,0.499645,0.499645,0.499645,0.499645,0.499645
0.499733,0.499733,0.499733,0.499733,0.499733,0.499733
0.499809,0.499809,0.499809,0.499809,0.499809,0.499809
0.499872,0.499872,0.499872,0.499872,0.499872,0.499872
0.499923,0.499923,0.499923,0.499923,0.499923,0.499923
0.499961,0.499961,0.499961,0.499961,0.499961,0.499961
0.499986,0.499986,0.499986,0.499986,0.499986,0.499986
0.499998,0.499998,0.499998,0.499998,0.499998,0.499998
0.499998,0.499998,0.499998,0.499998,0.499998,0.499998
0.499986,0.499986,0.499986,0.499986,0.499986,0.499986
0.499961,0.499961,0.499961,0.499961,0.499961,0.499961
0.499923,0.499923,0.499923,0.499923,0.499923,0.499923
0.499872,0.499872,0.499872,0.499872,0.499872,0.499872
0.499809,0.499809,0.499809,0.499809,0.499809,0.499809
0.499733,0.499733,0.499733,0.499733,0.499733,0.499733
0.499645,0.499645,0.499645,0.499645,0.499645,0.499645
0.499544,0.499544,0.499544,0.499544,0.499544,0.499544
0.49943,0.49943,0.49943,0.49943,0.49943,0.49943
0.499304,0.499304,0.499304,0.499304,0.499304,0.499304
0.499165,0.499165,0.499165,0.499165,0.499165,0.499165
0.499013,0.499013,0.499013,0.499013,0.499013,0.499013
0.498849,0.498849,0.498849,0.498849,0.498849,0.498849
0.498673,0.498673,0.498673,0.498673,0.498673,0.498673
0.498483,0.498483,0.498483,0.498483,0.498483,0.498483
0.498281,0.498281,0.498281,0.498281,0.498281,0.498281
0.498067,0.498067,0.498067,0.498067,0.498067,0.498067
0.49784,0.49784,0.49784,0.49784,0.49784,0.49784
0.4976,0.4976,0.4976,0.4976,0.4976,0.4976
0.497348,0.497348,0.497348,0.497348,0.497348,0.497348
0.497083,0.497083,0.497083,0.497083,0.497083,0.497083
0.496806,0.496806,0.496806,0.496806,0.496806,0.496806
0.496516,0.496516,0.496516,0.496516,0.496516,0.496516
0.496213,0.496213,0.496213,0.496213,0.496213,0.496213
0.495898,0.495898,0.495898,0.495898,0.495898,0.495898
0.495571,0.495571,0.495571,0.495571,0.495571,0.495571
0.495231,0.495231,0.495231,0.495231,0.495231,0.495231
0.494878,0.494878,0.494878,0.494878,0.494878,0.494878
0.494513,0.494513,0.494513,0.494513,0.494513,0.494513
0.494136,0.494136,0.494136,0.494136,0.494136,0.494136
0.493745,0.493745,0.493745,0.493745,0.493745,0.493745
0.493343,0.493343,0.493343,0.493343,0.493343,0.493343
0.492928,0.492928,0.492928,0.492928,0.492928,0.492928
0.492501,0.492501,0.492501,0.492501,0.492501,0.492501
0.492061,0.492061,0.492061,0.492061,0.492061,0.492061
0.491608,0.491608,0.491608,0.491608,0.491608,0.491608
0.491144,0.491144,0.491144,0.491144,0.491144,0.491144
0.490666,0.490666,0.490666,0.490666,0.490666,0.490666
0.490177,0.490177,0.490177,0.490177,0.490177,0.490177
0.489675,0.489675,0.489675,0.489675,0.489675,0.489675
0.489161,0.489161,0.489161,0.489161,0.489161,0.489161
0.488634,0.488634,0.488634,0.488634,0.488634,0.488634
0.488095,0.488095,0.488095,0.488095,0.488095,0.488095
0.487544,0.487544,0.487544,0.487544,0.487544,0.487544
0.48698,0.48698,0.48698,0.48698,0.48698,0.48698
0.486404,0.486404,0.486404,0.486404,0.486404,0.486404
0.485816,0.485816,0.485816,0.485816,0.485816,0.485816
0.485215,0.485215,0.485215,0.485215,0.485215,0.485215
0.484603,0.484603,0.484603,0.484603,0.484603,0.484603
0.483978,0.483978,0.483978,0.483978,0.483978,0.483978
0.48334,0.48334,0.48334,0.48334,0.48334,0.48334
0.482691,0.482691,0.482691,0.482691,0.482691,0.482691
0.482029,0.482029,0.482029,0.482029,0.482029,0.482029
0.481355,0.481355,0.481355,0.481355,0.481355,0.481355
0.480669,0.480669,0.480669,0.480669,0.480669,0.480669
0.479971,0.479971,0.479971,0.479971,0.479971,0.479971
0.479261,0.479261,0.479261,0.479261,0.479261,0.479261
0.478539,0.478539,0.478539,0.478539,0.478539,0.478539
0.477804,0.477804,0.477804,0.477804,0.477804,0.477804
0.477057,0.477057,0.477057,0.477057,0.477057,0.477057
0.476299,0.476299,0.476299,0.476299,0.476299,0.476299
0.475528,0.475528,0.475528,0.475528,0.475528,0.475528
0.474746,0.474746,0.474746,0.474746,0.474746,0.474746
0.473951,0.473951,0.473951,0.473951,0.473951,0.473951
0.473144,0.473144,0.473144,0.473144,0.473144,0.473144
0.472326,0.472326,0.472326,0.472326,0.472326,0.472326
0.471495,0.471495,0.471495,0.471495,0.471495,0.471495
0.470653,0.470653,0.470653,0.470653,0.470653,0.470653
0.469799,0.469799,0.469799,0.469799,0.469799,0.469799
0.468932,0.468932,0.468932,0.468932,0.468932,0.468932
0.468054,0.468054,0.468054,0.468054,0.468054,0.468054
0.467164,0.467164,0.467164,0.467164,0.467164,0.467164
0.466263,0.466263,0.466263,0.466263,0.466263,0.466263
0.465349,0.465349,0.465349,0.465349,0.465349,0.465349
0.464424,0.464424,0.464424,0.464424,0.464424,0.464424
0.463487,0.463487,0.463487,0.463487,0.463487,0.463487
0.462539,0.462539,0.462539,0.462539,0.462539,0.462539
0.461578,0.461578,0.461578,0.461578,0.461578,0.461578
0.460606,0.460606,0.460606,0.460606,0.460606,0.460606
0.459623,0.459623,0.459623,0.459623,0.459623,0.459623
0.458627,0.458627,0.458627,0.458627,0.458627,0.458627
0.457621,0.457621,0.457621,0.457621,0.457621,0.457621
0.456602,0.456602,0.456602,0.456602,0.456602,0.456602
0.455572,0.455572,0.455572,0.455572,0.455572,0.455572
0.454531,0.454531,0.454531,0.454531,0.454531,0.454531
0.453478,0.453478,0.453478,0.453478,0.453478,0.453478
0.452414,0.452414,0.452414,0.452414,0.452414,0.452414
0.451338,0.451338,0.451338,0.451338,0.451338,0.451338
0.450251,0.450251,0.450251,0.450251,0.450251,0.450251
0.449152,0.449152,0.449152,0.449152,0.449152,0.449152
0.448042,0.448042,0.448042,0.448042,0.448042,0.448042
0.446921,0.446921,0.446921,0.446921,0.446921,0.446921
0.445788,0.445788,0.445788,0.445788,0.445788,0.445788
0.444644,0.444644,0.444644,0.444644,0.444644,0.444644
0.443489,0.443489,0.443489,0.443489,0.443489,0.443489
0.442323,0.442323,0.442323,0.442323,0.442323,0.442323
0.441146,0.441146,0.441146,0.441146,0.441146,0.441146
0.439957,0.439957,0.439957,0.439957,0.439957,0.439957
0.438757,0.438757,0.438757,0.438757,0.438757,0.438757
0.437547,0.437547,0.437547,0.437547,0.437547,0.437547
0.436325,0.436325,0.436325,0.436325,0.436325,0.436325
0.435092,0.435092,0.435092,0.435092,0.435092,0.435092
0.433848,0.433848,0.433848,0.433848,0.433848,0.433848
0.432593,0.432593,0.432593,0.432593,0.432593,0.432593
0.431327,0.431327,0.431327,0.431327,0.431327,0.431327
0.430051,0.430051,0.430051,0.430051,0.430051,0.430051
0.428763,0.428763,0.428763,0.428763,0.428763,0.428763
0.427465,0.427465,0.427465,0.427465,0.427465,0.427465
0.426156,0.426156,0.426156,0.426156,0.426156,0.426156
0.424836,0.424836,0.424836,0.424836,0.424836,0.424836
0.423505,0.423505,0.423505,0.423505,0.423505,0.423505
0.422164,0.422164,0.422164,0.422164,0.422164,0.422164
0.420812,0.420812,0.420812,0.420812,0.420812,0.420812
0.419449,0.419449,0.419449,0.419449,0.419449,0.419449
0.418076,0.418076,0.418076,0.418076,0.418076,0.418076
0.416692,0.416692,0.416692,0.416692,0.416692,0.416692
0.415298,0.415298,0.415298,0.415298,0.415298,0.415298
0.413893,0.413893,0.413893,0.413893,0.413893,0.413893
0.412478,0.412478,0.412478,0.412478,0.412478,0.412478
0.411052,0.411052,0.411052,0.411052,0.411052,0.411052
0.409616,0.409616,0.409616,0.409616,0.409616,0.409616
0.40817,0.40817,0.40817,0.40817,0.40817,0.40817
0.406713,0.406713,0.406713,0.406713,0.406713,0.406713
0.405246,0.405246,0.405246,0.405246,0.405246,0.405246
0.403769,0.403769,0.403769,0.403769,0.403769,0.403769
0.402281,0.402281,0.402281,0.402281,0.402281,0.402281
0.400783,0.400783,0.400783,0.400783,0.400783,0.400783
0.399276,0.399276,0.399276,0.399276,0.399276,0.399276
0.397758,0.397758,0.397758,0.397758,0.397758,0.397758
0.39623,0.39623,0.39623,0.39623,0.39623,0.39623
0.394692,0.394692,0.394692,0.394692,0.394692,0.394692
0.393144,0.393144,0.393144,0.393144,0.393144,0.393144
0.391586,0.391586,0.391586,0.391586,0.391586,0.391586
0.390019,0.390019,0.390019,0.390019,0.390019,0.390019
0.388441,0.388441,0.388441,0.388441,0.388441,0.388441
0.386854,0.386854,0.386854,0.386854,0.386854,0.386854
0.385257,0.385257,0.385257,0.385257,0.385257,0.385257
0.38365,0.38365,0.38365,0.38365,0.38365,0.38365
0.382033,0.382033,0.382033,0.382033,0.382033,0.382033
0.380407,0.380407,0.380407,0.380407,0.380407,0.380407
0.378771,0.378771,0.378771,0.378771,0.378771,0.378771
0.377126,0.377126,0.377126,0.377126,0.377126,0.377126
0.375471,0.375471,0.375471,0.375471,0.375471,0.375471
0.373806,0.373806,0.373806,0.373806,0.373806,0.373806
0.372132,0.372132,0.372132,0.372132,0.372132,0.372132
0.370449,0.370449,0.370449,0.370449,0.370449,0.370449
